year,cause,cause.code,state,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maryland,50,5425957,0.9215,0.68395,1.21488,0.00959%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Massachusetts,18,6158093,NaN,0.17323,0.46196,0.00345%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Michigan,132,9515045,1.38728,1.15061,1.62394,0.02532%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Minnesota,95,5025305,1.89043,1.52947,2.31096,0.01822%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Mississippi,37,2928652,1.26338,0.88953,1.7414,0.00710%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Missouri,99,5850561,1.69215,1.37529,2.06012,0.01899%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Montana,19,919465,NaN,1.24413,3.22696,0.00364%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nebraska,12,1776602,NaN,0.34901,1.17987,0.00230%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nevada,17,2423800,NaN,0.40858,1.12298,0.00326%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Hampshire,21,1281123,1.63919,1.01469,2.50568,0.00403%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Jersey,31,7961890,0.38935,0.26455,0.55266,0.00595%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Mexico,33,1820114,1.81307,1.24803,2.54623,0.00633%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New York,145,17648603,0.82159,0.68786,0.95533,0.02781%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Carolina,54,9245687,0.58406,0.43876,0.76206,0.01036%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Dakota,23,635628,3.61847,2.29378,5.42948,0.00441%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Ohio,74,11280746,0.65598,0.51509,0.82353,0.01419%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oklahoma,89,3318763,2.68172,2.15364,3.3001,0.01707%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oregon,76,3603077,2.10931,1.6619,2.64012,0.01458%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Pennsylvania,71,12301563,0.57716,0.45077,0.72801,0.01362%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Carolina,36,4578106,0.78635,0.55075,1.08864,0.00690%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Dakota,25,736749,3.39329,2.19596,5.00917,0.00479%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Tennessee,50,6263676,0.79825,0.59248,1.0524,0.00959%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Texas,232,24252158,0.95662,0.83352,1.07971,0.04450%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Utah,58,2670658,2.17175,1.6491,2.80749,0.01112%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Vermont,27,614149,4.39633,2.89722,6.39644,0.00518%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Virginia,105,7538156,1.39291,1.12648,1.65935,0.02014%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Washington,92,6073148,1.51487,1.22119,1.85785,0.01765%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,West Virginia,44,1835900,2.39664,1.7414,3.21738,0.00844%
2011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wisconsin,142,5496361,2.58353,2.15859,3.00846,0.02723%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,376,4699511,8.00083,7.19211,8.80955,0.07212%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Alaska,16,547980,NaN,1.66894,4.7416,0.00307%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,480,5887305,8.15314,7.42375,8.88253,0.09206%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,249,2857874,8.71277,7.63056,9.79498,0.04776%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,California,464,31300591,1.4824,1.34752,1.61728,0.08899%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,233,4843520,4.81055,4.19286,5.42824,0.04469%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Connecticut,98,3404928,2.87818,2.33665,3.50758,0.01880%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Delaware,36,867529,4.14972,2.90642,5.74495,0.00690%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,992,18390926,5.39396,5.0583,5.72963,0.19026%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,530,9393867,5.64198,5.16164,6.12232,0.10165%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Hawaii,22,458874,4.79434,3.00457,7.25869,0.00422%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Idaho,61,1527169,3.99432,3.05533,5.13086,0.01170%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,345,12124083,2.84558,2.5453,3.14585,0.06617%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Indiana,320,6364543,5.02786,4.47697,5.57874,0.06137%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Iowa,19,2983772,NaN,0.38338,0.99441,0.00364%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Kansas,176,2749038,6.40224,5.45637,7.34811,0.03376%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Kentucky,344,4296280,8.00693,7.16079,8.85307,0.06598%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,341,4455469,7.65352,6.84117,8.46586,0.06540%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Maine,33,1301833,2.53489,1.74489,3.55992,0.00633%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,183,5425957,3.37268,2.88402,3.86134,0.03510%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Massachusetts,93,6158093,1.51021,1.21893,1.85011,0.01784%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,383,9515045,4.0252,3.62207,4.42833,0.07346%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Minnesota,159,5025305,3.16399,2.67218,3.65579,0.03050%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Mississippi,132,2928652,4.50719,3.73828,5.2761,0.02532%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Missouri,255,5850561,4.35856,3.82359,4.89353,0.04891%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Montana,92,919465,10.00582,8.06609,12.27124,0.01765%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Nebraska,95,1776602,5.34729,4.32628,6.53679,0.01822%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Nevada,228,2423800,9.40672,8.18569,10.62775,0.04373%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,New Hampshire,18,1281123,NaN,0.8327,2.22053,0.00345%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,New Jersey,135,7961890,1.69558,1.40955,1.9816,0.02589%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,New Mexico,11,1820114,NaN,0.3017,1.08137,0.00211%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,New York,337,17648603,1.9095,1.70563,2.11337,0.06464%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,North Carolina,643,9245687,6.95459,6.41704,7.49215,0.12332%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,North Dakota,10,635628,NaN,0.75443,2.89326,0.00192%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Ohio,595,11280746,5.27447,4.85066,5.69829,0.11412%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Oklahoma,25,3318763,0.75329,0.48749,1.11201,0.00479%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Oregon,47,3603077,1.30444,0.95845,1.73463,0.00901%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Pennsylvania,712,12301563,5.78788,5.36274,6.21303,0.13656%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Rhode Island,17,1004720,NaN,0.98567,2.70908,0.00326%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,South Carolina,367,4578106,8.01642,7.19625,8.83658,0.07039%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Tennessee,510,6263676,8.14218,7.43552,8.84885,0.09782%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Texas,1243,24252158,5.12532,4.84039,5.41025,0.23840%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Utah,52,2670658,1.94709,1.45418,2.55335,0.00997%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Virginia,246,7538156,3.2634,2.85559,3.67121,0.04718%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Washington,150,6073148,2.46989,2.07462,2.86515,0.02877%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,West Virginia,71,1835900,3.86731,3.02041,4.87807,0.01362%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Wisconsin,25,5496361,0.45485,0.29435,0.67144,0.00479%
2011,Intentional self-harm by other and unspecified firearm discharge,X74,Wyoming,48,545903,8.79277,6.48309,11.6579,0.00921%
2011,Assault by handgun discharge,X93,Alabama,14,4699511,NaN,0.16287,0.49983,0.00269%
2011,Assault by handgun discharge,X93,Arizona,13,5887305,NaN,0.11757,0.3776,0.00249%
2011,Assault by handgun discharge,X93,California,217,31300591,0.69328,0.60103,0.78552,0.04162%
2011,Assault by handgun discharge,X93,Colorado,13,4843520,NaN,0.14291,0.45897,0.00249%
2011,Assault by handgun discharge,X93,Florida,73,18390926,0.39693,0.31113,0.49909,0.01400%
2011,Assault by handgun discharge,X93,Georgia,12,9393867,NaN,0.06601,0.22314,0.00230%
2011,Assault by handgun discharge,X93,Indiana,17,6364543,NaN,0.1556,0.42766,0.00326%
2011,Assault by handgun discharge,X93,Mississippi,55,2928652,1.878,1.41477,2.44448,0.01055%
2011,Assault by handgun discharge,X93,Missouri,41,5850561,0.70079,0.5029,0.9507,0.00786%
2011,Assault by handgun discharge,X93,New Mexico,24,1820114,1.3186,0.84485,1.96197,0.00460%
2011,Assault by handgun discharge,X93,Ohio,17,11280746,NaN,0.08779,0.24128,0.00326%
2011,Assault by handgun discharge,X93,Oklahoma,55,3318763,1.65724,1.24847,2.15714,0.01055%
2011,Assault by handgun discharge,X93,Oregon,15,3603077,NaN,0.23301,0.68664,0.00288%
2011,Assault by handgun discharge,X93,Texas,53,24252158,0.21854,0.1637,0.28585,0.01017%
2011,Assault by handgun discharge,X93,Virginia,62,7538156,0.82248,0.63059,1.05438,0.01189%
2011,Assault by handgun discharge,X93,Washington,13,6073148,NaN,0.11398,0.36604,0.00249%
2011,Assault by handgun discharge,X93,Wisconsin,17,5496361,NaN,0.18018,0.49521,0.00326%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Alabama,13,4699511,NaN,0.14729,0.47304,0.00249%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,California,57,31300591,0.18211,0.13792,0.23594,0.01093%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Florida,34,18390926,0.18487,0.12803,0.25834,0.00652%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Georgia,18,9393867,NaN,0.11356,0.30283,0.00345%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Illinois,16,12124083,NaN,0.07543,0.21431,0.00307%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Indiana,12,6364543,NaN,0.09742,0.32935,0.00230%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Kentucky,10,4296280,NaN,0.11162,0.42805,0.00192%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Michigan,20,9515045,0.21019,0.12839,0.32463,0.00384%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Mississippi,10,2928652,NaN,0.16374,0.62795,0.00192%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Missouri,13,5850561,NaN,0.11831,0.37997,0.00249%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,New Mexico,10,1820114,NaN,0.26347,1.0104,0.00192%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,New York,20,17648603,0.11332,0.06922,0.17502,0.00384%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,North Carolina,20,9245687,0.21632,0.13213,0.33408,0.00384%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Ohio,16,11280746,NaN,0.08107,0.23033,0.00307%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Oklahoma,19,3318763,NaN,0.34469,0.89403,0.00364%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Pennsylvania,17,12301563,NaN,0.0805,0.22126,0.00326%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,South Carolina,13,4578106,NaN,0.1512,0.48558,0.00249%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Tennessee,13,6263676,NaN,0.11051,0.35491,0.00249%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Texas,63,24252158,0.25977,0.19962,0.33236,0.01208%
2011,"Assault by rifle, shotgun and larger firearm discharge",X94,Virginia,21,7538156,0.27858,0.17245,0.42584,0.00403%
2011,Assault by other and unspecified firearm discharge,X95,Alabama,263,4699511,5.59633,4.91996,6.27269,0.05044%
2011,Assault by other and unspecified firearm discharge,X95,Alaska,12,547980,NaN,1.13152,3.82525,0.00230%
2011,Assault by other and unspecified firearm discharge,X95,Arizona,209,5887305,3.55001,3.06871,4.03131,0.04009%
2011,Assault by other and unspecified firearm discharge,X95,Arkansas,133,2857874,4.65381,3.86288,5.44474,0.02551%
2011,Assault by other and unspecified firearm discharge,X95,California,954,31300591,3.04787,2.85446,3.24128,0.18297%
2011,Assault by other and unspecified firearm discharge,X95,Colorado,81,4843520,1.67234,1.32807,2.07856,0.01554%
2011,Assault by other and unspecified firearm discharge,X95,Connecticut,91,3404928,2.6726,2.15181,3.28136,0.01745%
2011,Assault by other and unspecified firearm discharge,X95,Delaware,28,867529,3.22756,2.14468,4.66472,0.00537%
2011,Assault by other and unspecified firearm discharge,X95,District of Columbia,76,587696,12.93186,10.18888,16.18616,0.01458%
2011,Assault by other and unspecified firearm discharge,X95,Florida,704,18390926,3.82797,3.5452,4.11075,0.13502%
2011,Assault by other and unspecified firearm discharge,X95,Georgia,400,9393867,4.2581,3.8408,4.67539,0.07672%
2011,Assault by other and unspecified firearm discharge,X95,Idaho,12,1527169,NaN,0.40601,1.37258,0.00230%
2011,Assault by other and unspecified firearm discharge,X95,Illinois,585,12124083,4.82511,4.4341,5.21611,0.11220%
2011,Assault by other and unspecified firearm discharge,X95,Indiana,172,6364543,2.70247,2.29859,3.10635,0.03299%
2011,Assault by other and unspecified firearm discharge,X95,Iowa,19,2983772,NaN,0.38338,0.99441,0.00364%
2011,Assault by other and unspecified firearm discharge,X95,Kansas,64,2749038,2.32809,1.79291,2.97292,0.01227%
2011,Assault by other and unspecified firearm discharge,X95,Kentucky,113,4296280,2.63018,2.14523,3.11514,0.02167%
2011,Assault by other and unspecified firearm discharge,X95,Louisiana,420,4455469,9.42662,8.52507,10.32816,0.08055%
2011,Assault by other and unspecified firearm discharge,X95,Maryland,262,5425957,4.82864,4.24394,5.41334,0.05025%
2011,Assault by other and unspecified firearm discharge,X95,Massachusetts,124,6158093,2.01361,1.65919,2.36803,0.02378%
2011,Assault by other and unspecified firearm discharge,X95,Michigan,483,9515045,5.07617,4.62346,5.52888,0.09264%
2011,Assault by other and unspecified firearm discharge,X95,Minnesota,50,5025305,0.99496,0.73848,1.31174,0.00959%
2011,Assault by other and unspecified firearm discharge,X95,Mississippi,155,2928652,5.29254,4.45933,6.12575,0.02973%
2011,Assault by other and unspecified firearm discharge,X95,Missouri,246,5850561,4.20472,3.67928,4.73017,0.04718%
2011,Assault by other and unspecified firearm discharge,X95,Nebraska,40,1776602,2.25149,1.60849,3.0659,0.00767%
2011,Assault by other and unspecified firearm discharge,X95,Nevada,79,2423800,3.25934,2.58046,4.06212,0.01515%
2011,Assault by other and unspecified firearm discharge,X95,New Jersey,280,7961890,3.51675,3.10483,3.92868,0.05370%
2011,Assault by other and unspecified firearm discharge,X95,New Mexico,33,1820114,1.81307,1.24803,2.54623,0.00633%
2011,Assault by other and unspecified firearm discharge,X95,New York,432,17648603,2.44779,2.21696,2.67861,0.08286%
2011,Assault by other and unspecified firearm discharge,X95,North Carolina,338,9245687,3.65576,3.26602,4.0455,0.06483%
2011,Assault by other and unspecified firearm discharge,X95,Ohio,418,11280746,3.70543,3.3502,4.06066,0.08017%
2011,Assault by other and unspecified firearm discharge,X95,Oklahoma,73,3318763,2.19961,1.72415,2.76569,0.01400%
2011,Assault by other and unspecified firearm discharge,X95,Oregon,36,3603077,0.99915,0.69979,1.38324,0.00690%
2011,Assault by other and unspecified firearm discharge,X95,Pennsylvania,485,12301563,3.94259,3.5917,4.29347,0.09302%
2011,Assault by other and unspecified firearm discharge,X95,Rhode Island,10,1004720,NaN,0.47729,1.8304,0.00192%
2011,Assault by other and unspecified firearm discharge,X95,South Carolina,234,4578106,5.11128,4.45638,5.76619,0.04488%
2011,Assault by other and unspecified firearm discharge,X95,Tennessee,290,6263676,4.62987,4.09699,5.16274,0.05562%
2011,Assault by other and unspecified firearm discharge,X95,Texas,673,24252158,2.77501,2.56535,2.98467,0.12908%
2011,Assault by other and unspecified firearm discharge,X95,Utah,22,2670658,0.82377,0.51625,1.24719,0.00422%
2011,Assault by other and unspecified firearm discharge,X95,Virginia,143,7538156,1.89702,1.58609,2.20794,0.02743%
2011,Assault by other and unspecified firearm discharge,X95,Washington,66,6073148,1.08675,0.84049,1.38262,0.01266%
2011,Assault by other and unspecified firearm discharge,X95,West Virginia,45,1835900,2.45111,1.78787,3.27979,0.00863%
2011,Assault by other and unspecified firearm discharge,X95,Wisconsin,60,5496361,1.09163,0.83303,1.40515,0.01151%
2011,Assault by other and unspecified firearm discharge,X95,Wyoming,12,545903,NaN,1.13583,3.8398,0.00230%
2011,"Other and unspecified firearm discharge, undetermined intent",Y24,Alabama,15,4699511,NaN,0.17864,0.52644,0.00288%
2011,"Other and unspecified firearm discharge, undetermined intent",Y24,Florida,15,18390926,NaN,0.04565,0.13452,0.00288%
2011,"Other and unspecified firearm discharge, undetermined intent",Y24,Tennessee,13,6263676,NaN,0.11051,0.35491,0.00249%
2011,"Other and unspecified firearm discharge, undetermined intent",Y24,Texas,19,24252158,NaN,0.04717,0.12234,0.00364%
2011,Legal intervention involving firearm discharge,Y35.0,Arizona,10,5887305,NaN,0.08145,0.31237,0.00192%
2011,Legal intervention involving firearm discharge,Y35.0,California,74,31300591,0.23642,0.18564,0.2968,0.01419%
2011,Legal intervention involving firearm discharge,Y35.0,Colorado,11,4843520,NaN,0.11337,0.40636,0.00211%
2011,Legal intervention involving firearm discharge,Y35.0,Florida,23,18390926,0.12506,0.07928,0.18765,0.00441%
2011,Legal intervention involving firearm discharge,Y35.0,Georgia,14,9393867,NaN,0.08148,0.25005,0.00269%
2011,Legal intervention involving firearm discharge,Y35.0,Illinois,17,12124083,NaN,0.08168,0.2245,0.00326%
2011,Legal intervention involving firearm discharge,Y35.0,Indiana,10,6364543,NaN,0.07535,0.28895,0.00192%
2011,Legal intervention involving firearm discharge,Y35.0,Maryland,20,5425957,0.3686,0.22515,0.56927,0.00384%
2011,Legal intervention involving firearm discharge,Y35.0,Michigan,10,9515045,NaN,0.0504,0.19328,0.00192%
2011,Legal intervention involving firearm discharge,Y35.0,Nevada,11,2423800,NaN,0.22655,0.81203,0.00211%
2011,Legal intervention involving firearm discharge,Y35.0,New York,14,17648603,NaN,0.04337,0.1331,0.00269%
2011,Legal intervention involving firearm discharge,Y35.0,Ohio,20,11280746,0.17729,0.1083,0.27382,0.00384%
2011,Legal intervention involving firearm discharge,Y35.0,Pennsylvania,12,12301563,NaN,0.0504,0.1704,0.00230%
2011,Legal intervention involving firearm discharge,Y35.0,Texas,25,24252158,0.10308,0.06671,0.15217,0.00479%
2011,Legal intervention involving firearm discharge,Y35.0,Utah,10,2670658,NaN,0.17956,0.68861,0.00192%
2011,Legal intervention involving firearm discharge,Y35.0,Virginia,15,7538156,NaN,0.11137,0.3282,0.00288%
2011,Legal intervention involving firearm discharge,Y35.0,Washington,25,6073148,0.41165,0.2664,0.60767,0.00479%
2012,Discharge from other and unspecified firearms,W34,Alabama,11,4715781,NaN,0.11644,0.41737,0.00211%
2012,Discharge from other and unspecified firearms,W34,California,15,31483962,NaN,0.02667,0.07858,0.00288%
2012,Discharge from other and unspecified firearms,W34,Florida,14,18628245,NaN,0.04109,0.1261,0.00269%
2012,Discharge from other and unspecified firearms,W34,Georgia,28,9480557,0.29534,0.19625,0.42685,0.00537%
2012,Discharge from other and unspecified firearms,W34,Illinois,14,12109075,NaN,0.06321,0.19398,0.00269%
2012,Discharge from other and unspecified firearms,W34,Indiana,10,6377985,NaN,0.07519,0.28834,0.00192%
2012,Discharge from other and unspecified firearms,W34,Kentucky,12,4304047,NaN,0.14406,0.48702,0.00230%
2012,Discharge from other and unspecified firearms,W34,Louisiana,31,4478887,0.69214,0.47027,0.98243,0.00595%
2012,Discharge from other and unspecified firearms,W34,Mississippi,10,2934416,NaN,0.16342,0.62671,0.00192%
2012,Discharge from other and unspecified firearms,W34,North Carolina,25,9325444,0.26808,0.17349,0.39575,0.00479%
2012,Discharge from other and unspecified firearms,W34,Pennsylvania,59,12304511,0.4795,0.36502,0.61852,0.01132%
2012,Discharge from other and unspecified firearms,W34,South Carolina,22,4618710,0.47632,0.29851,0.72116,0.00422%
2012,Discharge from other and unspecified firearms,W34,Tennessee,20,6310131,0.31695,0.1936,0.4895,0.00384%
2012,Discharge from other and unspecified firearms,W34,Texas,35,24574620,0.14242,0.0992,0.19808,0.00671%
2012,Intentional self-harm by handgun discharge,X72,Alabama,42,4715781,0.89063,0.64188,1.20387,0.00806%
2012,Intentional self-harm by handgun discharge,X72,Alaska,33,553205,5.96524,4.10617,8.3774,0.00633%
2012,Intentional self-harm by handgun discharge,X72,Arizona,100,5940500,1.68336,1.35342,2.0133,0.01918%
2012,Intentional self-harm by handgun discharge,X72,Arkansas,19,2866413,NaN,0.39908,1.03512,0.00364%
2012,Intentional self-harm by handgun discharge,X72,California,818,31483962,2.59815,2.4201,2.7762,0.15689%
2012,Intentional self-harm by handgun discharge,X72,Colorado,128,4906778,2.60864,2.15671,3.06056,0.02455%
2012,Intentional self-harm by handgun discharge,X72,Florida,358,18628245,1.92181,1.72273,2.12089,0.06866%
2012,Intentional self-harm by handgun discharge,X72,Georgia,152,9480557,1.60328,1.3484,1.85817,0.02915%
2012,Intentional self-harm by handgun discharge,X72,Idaho,80,1536612,5.20626,4.12825,6.47966,0.01534%
2012,Intentional self-harm by handgun discharge,X72,Illinois,68,12109075,0.56156,0.43608,0.71191,0.01304%
2012,Intentional self-harm by handgun discharge,X72,Indiana,79,6377985,1.23864,0.98064,1.54371,0.01515%
2012,Intentional self-harm by handgun discharge,X72,Iowa,87,2992159,2.9076,2.32887,3.58652,0.01669%
2012,Intentional self-harm by handgun discharge,X72,Kansas,55,2760589,1.99233,1.5009,2.59329,0.01055%
2012,Intentional self-harm by handgun discharge,X72,Kentucky,67,4304047,1.55667,1.20641,1.97691,0.01285%
2012,Intentional self-harm by handgun discharge,X72,Louisiana,16,4478887,NaN,0.20419,0.58012,0.00307%
2012,Intentional self-harm by handgun discharge,X72,Maine,46,1302144,3.53264,2.58635,4.71204,0.00882%
2012,Intentional self-harm by handgun discharge,X72,Michigan,83,9511951,0.87259,0.69501,1.0817,0.01592%
2012,Intentional self-harm by handgun discharge,X72,Minnesota,71,5048646,1.40632,1.09835,1.77387,0.01362%
2012,Intentional self-harm by handgun discharge,X72,Mississippi,91,2934416,3.10113,2.49684,3.8075,0.01745%
2012,Intentional self-harm by handgun discharge,X72,Missouri,202,5856654,3.44907,2.97342,3.92471,0.03874%
2012,Intentional self-harm by handgun discharge,X72,Montana,42,924706,4.54198,3.27345,6.13945,0.00806%
2012,Intentional self-harm by handgun discharge,X72,Nevada,14,2448961,NaN,0.31254,0.95917,0.00269%
2012,Intentional self-harm by handgun discharge,X72,New Hampshire,37,1282256,2.88554,2.03168,3.97734,0.00710%
2012,Intentional self-harm by handgun discharge,X72,New Mexico,142,1819485,7.80441,6.52074,9.08807,0.02723%
2012,Intentional self-harm by handgun discharge,X72,New York,20,17701440,0.11299,0.06901,0.1745,0.00384%
2012,Intentional self-harm by handgun discharge,X72,North Carolina,16,9325444,NaN,0.09807,0.27863,0.00307%
2012,Intentional self-harm by handgun discharge,X72,North Dakota,30,649876,4.61627,3.11459,6.59,0.00575%
2012,Intentional self-harm by handgun discharge,X72,Ohio,78,11270057,0.6921,0.54708,0.86377,0.01496%
2012,Intentional self-harm by handgun discharge,X72,Oklahoma,260,3333732,7.79907,6.85106,8.74708,0.04987%
2012,Intentional self-harm by handgun discharge,X72,Oregon,235,3622679,6.48691,5.65752,7.3163,0.04507%
2012,Intentional self-harm by handgun discharge,X72,Pennsylvania,100,12304511,0.81271,0.65342,0.972,0.01918%
2012,Intentional self-harm by handgun discharge,X72,South Carolina,22,4618710,0.47632,0.29851,0.72116,0.00422%
2012,Intentional self-harm by handgun discharge,X72,South Dakota,44,744265,5.91187,4.29557,7.93639,0.00844%
2012,Intentional self-harm by handgun discharge,X72,Tennessee,21,6310131,0.3328,0.20601,0.50872,0.00403%
2012,Intentional self-harm by handgun discharge,X72,Texas,197,24574620,0.80164,0.6897,0.91358,0.03778%
2012,Intentional self-harm by handgun discharge,X72,Utah,181,2704820,6.69176,5.71686,7.66665,0.03471%
2012,Intentional self-harm by handgun discharge,X72,Vermont,29,613372,4.72796,3.16641,6.79016,0.00556%
2012,Intentional self-harm by handgun discharge,X72,Virginia,270,7603297,3.55109,3.12751,3.97467,0.05178%
2012,Intentional self-harm by handgun discharge,X72,Washington,275,6112337,4.4991,3.96734,5.03086,0.05274%
2012,Intentional self-harm by handgun discharge,X72,West Virginia,77,1835526,4.19498,3.3106,5.24302,0.01477%
2012,Intentional self-harm by handgun discharge,X72,Wisconsin,183,5505279,3.32408,2.84246,3.8057,0.03510%
2012,Intentional self-harm by handgun discharge,X72,Wyoming,31,553603,5.59968,3.8047,7.9483,0.00595%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alabama,37,4715781,0.7846,0.55243,1.08147,0.00710%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alaska,16,553205,NaN,1.65317,4.69682,0.00307%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arizona,51,5940500,0.85851,0.63922,1.12879,0.00978%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arkansas,32,2866413,1.11638,0.7636,1.57599,0.00614%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,California,219,31483962,0.69559,0.60346,0.78772,0.04200%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Colorado,78,4906778,1.58964,1.25655,1.98395,0.01496%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Connecticut,13,3407583,NaN,0.20313,0.65238,0.00249%
